stars,adverbs,sentiment
5.0,1,0.9749
5.0,7,0.9682
4.0,10,0.9735
5.0,5,0.9454
1.0,8,-0.6802
5.0,15,0.9975
5.0,3,0.9861
5.0,8,0.9604
5.0,1,0.802
3.0,6,-0.7704
1.0,5,0.0
5.0,7,0.9905
5.0,9,0.9333
5.0,8,0.8889
1.0,0,-0.0258
2.0,18,0.7718
5.0,1,0.8638
5.0,2,0.8251
1.0,27,-0.9834
5.0,5,0.9317
5.0,3,0.9609
5.0,7,0.9929
5.0,12,0.9946
5.0,3,0.9751
2.0,5,0.8588
3.0,7,0.7022
5.0,5,0.9738
1.0,15,0.943
2.0,6,-0.4879
5.0,0,0.8176
2.0,14,0.9539
5.0,7,0.9563
3.0,6,0.9154
2.0,1,0.0826
1.0,7,-0.9458
1.0,3,0.5267
2.0,6,0.3832
2.0,2,-0.3865
4.0,8,0.9552
5.0,2,0.7777
5.0,2,0.7129
2.0,16,0.9134
5.0,2,0.8858
5.0,3,0.9038
4.0,12,0.9828
1.0,17,-0.9701
5.0,2,0.981
5.0,3,0.9358
1.0,6,0.7935
4.0,4,0.9476
5.0,6,0.9724
5.0,2,0.6215
5.0,6,0.9592
5.0,5,0.9476
4.0,10,0.9749
5.0,3,0.7713
2.0,22,-0.8019
5.0,9,0.9873
1.0,14,0.8688
5.0,3,0.9401
5.0,1,0.8316
5.0,2,0.8777
1.0,11,-0.9345
5.0,5,0.984
5.0,8,0.2617
5.0,3,0.9578
5.0,2,0.4141
5.0,4,0.909
1.0,4,0.8712
1.0,2,0.0
5.0,4,0.9109
5.0,5,0.8484
5.0,9,0.9647
1.0,18,-0.7528
5.0,3,0.886
3.0,2,0.1406
4.0,3,0.3802
4.0,11,0.7788
5.0,2,0.5834
5.0,1,0.6369
5.0,2,0.9556
5.0,14,0.9955
5.0,4,0.9312
1.0,2,-0.8707
1.0,2,-0.09
2.0,16,0.9598
5.0,6,0.9741
5.0,6,0.9713
5.0,9,0.9764
5.0,4,0.8881
1.0,8,0.822
1.0,10,0.296
4.0,6,0.929
3.0,5,-0.8075
1.0,1,-0.5867
5.0,11,0.9144
5.0,7,0.8244
3.0,34,0.9776
5.0,4,0.9246
5.0,2,0.9403
4.0,28,0.9896
3.0,11,0.1179
5.0,1,0.6973
1.0,9,-0.9874
4.0,3,0.9778
5.0,7,0.9881
5.0,4,0.7249
1.0,6,0.3786
5.0,5,0.9518
1.0,9,-0.8376
2.0,13,0.4404
5.0,9,0.978
1.0,8,0.6038
5.0,19,0.9945
4.0,7,0.938
5.0,2,0.9752
5.0,1,0.9179
5.0,0,0.9299
5.0,4,0.8658
5.0,5,0.967
1.0,2,-0.0772
1.0,23,0.8323
2.0,19,-0.0763
5.0,8,0.9841
2.0,3,0.9266
4.0,21,0.9555
5.0,3,0.872
5.0,0,0.743
1.0,7,-0.3071
1.0,1,0.3612
4.0,8,0.8197
5.0,5,0.7506
5.0,1,0.9621
2.0,6,-0.5439
5.0,3,0.9054
5.0,3,0.7533
1.0,12,0.3254
1.0,26,-0.8336
5.0,6,0.9575
5.0,5,0.9872
5.0,7,0.949
5.0,2,0.8481
4.0,1,0.8655
3.0,8,-0.3889
5.0,8,-0.1283
5.0,1,0.9622
1.0,8,0.8874
1.0,8,0.5618
3.0,6,-0.0355
5.0,4,0.8602
4.0,5,0.9475
4.0,10,0.6612
4.0,5,0.9778
5.0,7,0.9705
3.0,2,-0.7096
1.0,7,0.1414
5.0,18,0.9919
4.0,4,0.9452
4.0,6,0.9666
5.0,2,0.961
5.0,10,0.9783
5.0,0,0.9274
1.0,8,0.762
3.0,4,-0.4997
2.0,51,-0.7674
1.0,9,-0.297
5.0,2,0.9713
5.0,7,0.98
1.0,7,0.9197
5.0,1,0.8741
5.0,2,0.9476
5.0,20,0.9917
2.0,8,0.9327
1.0,6,0.5093
5.0,3,0.9064
5.0,2,0.9027
5.0,5,0.9064
5.0,17,0.9933
5.0,2,0.925
5.0,12,0.9695
5.0,4,0.9341
2.0,2,-0.4404
1.0,2,-0.4215
1.0,12,0.924
1.0,6,0.68
2.0,5,0.7703
5.0,2,0.9355
4.0,7,0.5424
5.0,0,0.8475
5.0,7,0.9558
2.0,2,0.5423
5.0,3,0.7568
1.0,15,-0.5603
5.0,10,0.9521
2.0,4,0.1548
5.0,5,0.9716
5.0,1,0.9075
5.0,3,0.6209
3.0,14,0.4325
5.0,1,0.9556
1.0,17,0.0516
5.0,1,0.9907
5.0,11,0.3096
1.0,4,-0.6124
4.0,6,0.9824
5.0,7,0.9558
1.0,12,0.8748
2.0,8,0.8738
5.0,1,0.8126
4.0,16,0.9894
1.0,31,0.8458
5.0,3,0.9711
3.0,13,0.9485
5.0,1,0.91
5.0,5,0.9471
3.0,13,0.9824
5.0,1,0.9589
2.0,3,0.908
1.0,3,0.624
5.0,6,0.9934
5.0,1,0.923
2.0,3,-0.6369
1.0,4,-0.35
1.0,4,-0.7568
2.0,4,0.8225
5.0,0,0.9798
3.0,3,0.5632
5.0,4,0.9381
1.0,10,-0.867
1.0,6,-0.9755
1.0,5,-0.7447
3.0,3,0.8979
1.0,14,-0.9468
5.0,1,0.9458
3.0,7,0.8844
3.0,5,0.9217
5.0,6,0.9712
5.0,5,0.9529
5.0,4,0.924
2.0,6,-0.0531
3.0,3,0.2382
5.0,2,0.9582
5.0,7,0.8684
5.0,4,0.9704
1.0,9,0.9262
5.0,0,0.9413
4.0,8,0.9403
3.0,4,0.7269
1.0,6,-0.7005
5.0,7,0.9502
2.0,8,-0.4748
1.0,9,-0.5913
1.0,4,-0.9834
1.0,10,-0.9738
2.0,5,-0.807
1.0,13,0.6606
2.0,2,0.1531
5.0,4,0.9622
5.0,8,0.6652
3.0,6,-0.7347
3.0,9,0.3173
5.0,0,0.9151
5.0,3,0.9364
5.0,2,0.9186
3.0,5,0.6124
5.0,6,0.9896
4.0,10,0.9837
1.0,15,0.9514
3.0,10,0.9092
5.0,5,0.9816
5.0,9,0.9838
4.0,5,0.6249
5.0,7,0.8216
5.0,14,0.9879
5.0,2,0.6369
5.0,3,0.9657
5.0,1,0.6876
3.0,5,0.659
5.0,6,0.9574
4.0,9,0.902
4.0,10,-0.1535
5.0,8,0.9779
5.0,4,0.7522
1.0,6,0.7065
1.0,5,0.08
5.0,7,0.9791
1.0,2,-0.6671
5.0,6,0.9393
4.0,6,0.7814
5.0,0,0.7717
5.0,3,0.9808
5.0,7,0.3987
5.0,3,0.9669
5.0,1,0.9563
5.0,12,0.9857
5.0,2,0.9336
1.0,1,-0.7096
5.0,6,0.955
5.0,1,0.934
5.0,10,0.9555
5.0,1,0.9628
3.0,9,0.5653
2.0,12,0.5804
1.0,5,-0.4939
5.0,16,0.9891
5.0,4,0.982
5.0,0,0.9854
4.0,3,0.8363
5.0,4,0.9566
5.0,4,0.9535
1.0,8,-0.32
2.0,9,-0.6227
1.0,5,-0.2392
3.0,30,0.8865
4.0,3,0.7419
5.0,2,0.9594
1.0,7,0.6994
4.0,1,0.7506
4.0,5,0.7795
1.0,13,-0.9386
4.0,6,0.9642
1.0,3,-0.0142
5.0,1,0.9118
5.0,2,0.9097
4.0,2,0.8779
1.0,57,-0.8649
1.0,16,0.7845
5.0,2,0.5927
5.0,8,0.9804
1.0,5,0.8152
5.0,7,0.8808
5.0,2,0.965
3.0,7,0.4585
5.0,7,0.9476
5.0,0,0.8137
5.0,1,0.5859
2.0,7,0.2543
4.0,26,0.9964
5.0,5,0.9481
1.0,13,0.8126
1.0,5,0.709
4.0,9,0.9723
1.0,15,0.7161
3.0,7,0.507
5.0,10,0.9754
2.0,3,-0.2144
3.0,22,0.8582
3.0,5,-0.7976
5.0,3,0.9696
3.0,5,0.9779
5.0,14,0.9986
5.0,1,0.7339
5.0,7,0.9716
5.0,4,0.9244
2.0,2,-0.8221
5.0,5,0.9857
2.0,13,-0.1219
5.0,1,0.8908
5.0,6,0.9617
3.0,3,0.8481
5.0,4,0.946
5.0,9,0.9734
5.0,2,0.7906
4.0,1,0.0
5.0,0,0.9741
5.0,8,0.9822
5.0,0,0.9131
5.0,0,0.555
2.0,16,0.6462
5.0,7,0.9504
4.0,3,0.9711
5.0,4,0.9685
4.0,0,0.9628
5.0,6,0.9853
1.0,3,-0.2263
2.0,7,0.1645
3.0,23,0.9811
2.0,8,0.7614
5.0,5,-0.68
5.0,3,0.8705
5.0,9,0.9537
5.0,10,0.9689
2.0,15,-0.33
3.0,5,0.7776
4.0,6,0.7596
5.0,2,0.9636
5.0,2,0.8881
1.0,2,-0.4767
5.0,1,0.9499
2.0,4,0.1255
1.0,9,-0.8839
5.0,0,0.9761
5.0,0,0.91
2.0,24,0.9773
5.0,0,0.9115
3.0,1,0.6239
5.0,2,0.6588
5.0,13,0.9753
5.0,17,0.9947
4.0,8,0.4767
5.0,5,0.9709
4.0,2,0.9477
1.0,1,-0.296
2.0,5,-0.6523
3.0,6,0.3832
3.0,0,0.2382
4.0,2,0.7426
5.0,5,0.9273
4.0,31,0.9959
1.0,13,0.9236
3.0,20,0.9544
4.0,3,0.9859
3.0,4,0.7371
3.0,2,0.8388
4.0,4,0.8908
5.0,5,0.9135
5.0,2,0.913
5.0,2,0.9151
1.0,8,0.3758
4.0,10,0.9297
1.0,10,-0.1564
2.0,0,-0.7351
2.0,8,0.7268
2.0,23,-0.8418
5.0,3,0.8906
5.0,8,0.9709
5.0,2,0.967
2.0,4,0.5267
5.0,7,0.779
5.0,2,0.6572
2.0,14,-0.7802
1.0,3,-0.0258
3.0,13,0.9579
1.0,8,-0.8622
5.0,5,0.8633
2.0,4,-0.0258
4.0,12,0.9318
2.0,10,-0.8264
4.0,1,0.8787
5.0,6,0.9944
4.0,5,0.9421
3.0,20,0.9766
5.0,12,0.9867
1.0,11,-0.2541
5.0,8,0.9498
5.0,2,0.8399
4.0,7,0.9781
1.0,3,-0.4751
5.0,7,0.9309
5.0,0,0.8309
5.0,10,0.9497
5.0,1,0.802
5.0,0,0.9434
2.0,12,0.85
5.0,1,0.908
4.0,5,0.8957
5.0,3,0.9323
5.0,5,0.9042
5.0,1,0.8402
1.0,1,0.2851
4.0,9,0.9345
1.0,3,-0.9523
5.0,4,0.5055
4.0,3,0.6908
1.0,2,0.8462
5.0,1,0.8625
3.0,1,0.6249
5.0,1,0.8214
4.0,7,0.6331
5.0,9,0.8689
5.0,7,0.6662
5.0,9,0.9913
1.0,8,0.8283
1.0,20,-0.6788
4.0,3,0.8765
1.0,3,-0.6142
5.0,2,0.8676
1.0,46,0.841
5.0,4,0.8459
5.0,4,0.6981
5.0,4,0.9485
5.0,1,0.8991
5.0,8,0.9491
5.0,7,0.9736
5.0,0,0.8429
4.0,2,0.9281
2.0,13,0.6892
5.0,2,0.8475
2.0,11,0.5653
3.0,10,0.853
5.0,0,0.9611
3.0,3,0.8602
5.0,5,0.8928
4.0,2,0.9745
5.0,2,0.8405
5.0,9,0.9821
5.0,1,0.9808
4.0,2,0.7992
5.0,5,0.8325
5.0,5,0.9879
1.0,6,-0.4574
5.0,2,0.8122
2.0,10,-0.5226
5.0,10,0.9648
1.0,8,-0.5092
5.0,6,0.9551
5.0,9,0.9513
3.0,11,-0.5385
2.0,9,-0.3641
3.0,10,0.9519
5.0,6,0.9728
4.0,1,0.9733
5.0,2,0.6688
5.0,4,0.9735
5.0,8,0.9546
5.0,5,0.9584
1.0,6,-0.5432
5.0,1,0.875
2.0,12,0.9762
2.0,11,-0.6109
1.0,12,0.6764
1.0,3,-0.3891
2.0,32,-0.4469
5.0,0,0.9038
1.0,20,0.967
5.0,2,0.8519
1.0,6,-0.7981
5.0,0,0.8519
5.0,6,0.9827
4.0,34,0.9944
3.0,11,0.9231
3.0,4,0.4576
3.0,10,0.9329
5.0,4,0.941
5.0,1,0.8676
4.0,7,0.8683
5.0,0,0.908
4.0,2,0.9586
5.0,5,0.9703
5.0,5,0.8442
5.0,2,0.951
1.0,4,0.6555
4.0,4,0.8265
5.0,51,0.997
5.0,2,0.9029
5.0,0,0.7845
5.0,7,0.9027
5.0,0,0.7597
3.0,9,0.6317
3.0,7,0.9584
5.0,5,0.9529
5.0,2,0.8363
5.0,2,0.9786
3.0,9,-0.5985
5.0,8,0.9227
5.0,5,0.87
1.0,7,-0.1154
3.0,4,0.6908
5.0,2,0.9468
1.0,7,-0.276
2.0,16,-0.299
1.0,12,0.91
1.0,9,-0.1706
4.0,10,0.8329
5.0,1,0.7249
4.0,11,0.9795
1.0,26,-0.9166
1.0,9,0.921
1.0,24,-0.9333
4.0,9,0.9296
5.0,5,0.9732
2.0,3,-0.7227
5.0,5,0.9583
5.0,9,0.9712
1.0,7,-0.3438
3.0,3,0.4215
4.0,3,0.9285
5.0,2,0.9908
3.0,1,0.7906
3.0,3,-0.5267
4.0,3,0.3785
2.0,7,0.8953
5.0,4,0.9806
4.0,4,0.8574
5.0,6,0.9867
4.0,5,0.8732
4.0,10,0.8657
4.0,1,0.9811
3.0,7,0.6597
1.0,9,-0.7417
5.0,8,0.9468
1.0,19,0.8302
1.0,5,0.2732
5.0,2,0.9354
5.0,0,0.9298
3.0,14,0.89
5.0,3,0.9545
2.0,6,0.659
1.0,28,0.9716
5.0,7,0.9689
5.0,4,0.8234
5.0,7,0.9648
4.0,12,0.8006
5.0,2,0.8478
5.0,6,0.9623
2.0,14,0.7852
1.0,18,0.8705
5.0,11,0.9834
4.0,2,0.8957
4.0,7,0.9045
3.0,3,0.8225
5.0,6,0.9629
5.0,5,0.9887
5.0,9,0.9016
5.0,5,0.9213
4.0,19,0.9938
5.0,4,0.9364
1.0,8,-0.4879
1.0,2,0.4588
2.0,1,0.8873
3.0,4,0.1036
5.0,11,0.9974
3.0,4,0.1727
1.0,0,-0.6229
2.0,7,-0.6532
5.0,6,0.7582
4.0,5,0.9923
5.0,15,0.9405
1.0,2,-0.8225
4.0,8,0.9331
3.0,7,0.9825
5.0,3,0.7425
5.0,2,0.9287
5.0,2,0.9098
5.0,0,0.9348
4.0,4,-0.0516
5.0,1,0.9167
5.0,2,0.9693
2.0,12,0.8705
5.0,2,0.8622
3.0,9,0.0088
2.0,1,-0.0772
5.0,2,0.962
4.0,25,0.9956
5.0,6,0.9305
1.0,8,-0.6953
5.0,3,0.9558
5.0,8,0.9654
2.0,18,0.987
4.0,4,0.5267
5.0,5,0.8303
3.0,3,0.6428
5.0,3,0.9898
5.0,2,0.9562
5.0,3,0.8977
1.0,3,-0.6766
5.0,1,0.8954
1.0,32,-0.9667
5.0,7,0.9854
5.0,2,0.9531
5.0,5,0.875
5.0,0,0.9548
2.0,6,0.9143
1.0,5,0.1843
3.0,17,0.9268
5.0,2,0.8685
5.0,1,0.8805
1.0,17,-0.0127
5.0,8,0.9417
5.0,32,0.9908
2.0,5,0.2579
1.0,10,-0.898
4.0,11,0.8922
2.0,11,0.9558
5.0,5,0.9741
4.0,6,0.9136
4.0,14,0.9722
5.0,7,0.923
1.0,3,-0.7753
5.0,12,0.9901
5.0,5,0.8738
3.0,4,0.8468
5.0,8,0.9724
5.0,1,0.7777
4.0,1,0.9559
5.0,3,0.9359
5.0,6,0.9403
5.0,7,0.9862
1.0,21,-0.9534
5.0,3,0.9497
1.0,9,-0.775
1.0,24,-0.9053
3.0,2,0.4497
4.0,8,0.8854
5.0,4,0.9874
5.0,6,0.9812
5.0,1,0.8957
5.0,1,0.7269
2.0,5,0.4404
4.0,6,0.2085
2.0,9,0.9155
3.0,3,0.2201
1.0,17,0.868
5.0,6,0.5602
1.0,13,0.7542
1.0,4,0.8883
4.0,4,0.9508
5.0,4,0.7482
5.0,3,0.75
2.0,7,0.552
1.0,5,0.7554
5.0,2,0.8519
4.0,6,0.9157
1.0,25,0.9809
4.0,8,0.9076
4.0,1,0.9032
1.0,23,0.9414
3.0,21,0.945
4.0,2,0.7043
5.0,6,0.8029
4.0,6,0.9833
1.0,29,-0.7508
4.0,2,0.9432
1.0,2,0.2477
5.0,7,0.9175
4.0,3,-0.148
2.0,13,0.7956
4.0,21,0.9966
2.0,12,0.9682
5.0,7,0.9711
1.0,6,0.0
1.0,11,-0.9779
5.0,5,0.9511
2.0,12,-0.3896
5.0,10,0.979
3.0,6,0.7851
5.0,2,0.9168
5.0,2,0.9769
5.0,11,0.9774
5.0,1,0.9923
5.0,26,0.9957
2.0,14,-0.7681
5.0,4,0.9503
5.0,2,0.9348
5.0,5,0.6808
5.0,10,0.9918
5.0,2,0.6801
1.0,4,-0.4205
4.0,14,0.9919
5.0,8,0.9662
3.0,6,0.296
5.0,9,0.9444
5.0,1,0.9296
5.0,2,0.9412
5.0,2,0.8885
1.0,1,-0.7269
4.0,6,0.8779
5.0,3,0.9474
5.0,4,0.9467
5.0,4,0.7184
5.0,0,0.8316
3.0,18,0.7729
2.0,6,0.9878
3.0,7,0.0
5.0,4,0.8746
5.0,1,0.8402
5.0,13,0.9812
5.0,3,0.9081
5.0,12,0.9966
5.0,12,0.9863
4.0,3,0.9344
5.0,5,0.9843
4.0,57,0.9978
1.0,27,-0.8831
3.0,11,-0.0171
5.0,13,0.9806
5.0,2,0.9467
4.0,3,0.8551
5.0,5,0.9504
2.0,8,0.8665
1.0,3,-0.4588
5.0,4,0.9788
5.0,3,0.9841
1.0,11,-0.9637
1.0,8,0.9743
4.0,5,0.9394
1.0,7,-0.7117
5.0,4,0.7687
5.0,10,0.9975
5.0,0,-0.296
5.0,10,0.9642
5.0,2,0.9641
5.0,5,0.9375
5.0,5,0.877
5.0,2,0.9325
5.0,24,0.9912
5.0,6,0.9703
5.0,2,0.9523
5.0,0,0.8945
5.0,8,0.9971
3.0,9,0.9831
1.0,2,0.2732
5.0,19,0.9691
5.0,11,0.9524
1.0,18,-0.4287
1.0,15,0.17
1.0,0,0.4131
4.0,4,0.8331
1.0,6,0.4891
2.0,7,0.8399
5.0,6,0.9461
4.0,8,0.8832
5.0,4,0.8433
5.0,1,0.9078
2.0,14,0.9913
5.0,0,0.9468
5.0,7,0.8304
3.0,4,0.4235
5.0,4,0.9569
1.0,9,0.7241
5.0,3,0.923
5.0,1,0.4404
5.0,1,0.9551
4.0,7,0.961
5.0,12,0.9339
1.0,2,-0.8689
5.0,1,0.9558
5.0,0,0.7786
1.0,3,0.228
1.0,17,0.6031
2.0,1,-0.3612
4.0,24,0.9398
5.0,4,0.9726
5.0,2,0.8294
5.0,2,0.945
5.0,8,0.9765
4.0,1,0.9398
2.0,21,0.8643
4.0,22,0.9885
5.0,1,0.9245
4.0,8,0.9413
3.0,18,0.8284
5.0,1,0.9878
5.0,2,0.884
1.0,2,0.0
1.0,14,-0.9668
5.0,2,0.9393
4.0,7,0.9606
3.0,30,0.9152
1.0,4,-0.8235
3.0,16,0.976
4.0,6,0.9874
1.0,6,-0.8653
5.0,4,0.9612
5.0,6,0.9536
1.0,21,-0.8191
5.0,2,0.9194
2.0,5,-0.7541
5.0,5,0.9819
5.0,3,0.9019
3.0,12,0.3707
4.0,2,0.7568
4.0,6,0.9126
2.0,12,0.7303
1.0,14,-0.4605
1.0,6,-0.9687
3.0,10,0.9256
3.0,8,-0.4954
4.0,5,0.8478
5.0,0,0.9523
5.0,6,0.9523
5.0,14,0.9847
5.0,5,0.8748
4.0,5,0.937
3.0,35,0.993
5.0,5,0.8316
5.0,5,0.9717
5.0,0,0.778
5.0,14,0.9944
5.0,2,0.765
5.0,7,0.9899
5.0,2,0.9231
1.0,9,0.9298
5.0,1,0.9492
1.0,4,-0.5267
2.0,9,-0.358
1.0,23,-0.9547
1.0,11,-0.93
5.0,4,0.9516
5.0,2,0.942
4.0,5,0.7184
3.0,10,0.9038
1.0,8,0.6467
1.0,5,-0.25
1.0,34,-0.9733
5.0,4,0.7896
2.0,3,0.8387
3.0,19,0.9916
5.0,1,0.5399
3.0,0,0.3818
5.0,9,0.9709
2.0,5,-0.6486
1.0,2,-0.7184
3.0,3,0.7162
4.0,7,-0.3612
5.0,32,0.9759
5.0,8,0.9803
3.0,25,0.9928
5.0,2,0.8126
5.0,7,0.9808
2.0,5,0.712
5.0,6,0.9589
2.0,11,-0.4767
4.0,5,0.0129
5.0,7,0.8606
5.0,3,0.9418
5.0,5,0.9667
5.0,0,0.9773
1.0,10,-0.9597
5.0,23,0.9981
5.0,2,0.9347
4.0,6,0.9686
2.0,3,0.8402
4.0,7,0.8431
3.0,15,0.9923
5.0,4,0.9755
3.0,9,-0.9672
3.0,5,0.8311
5.0,15,0.9935
5.0,3,0.9151
5.0,9,0.9849
1.0,7,0.296
1.0,26,-0.9334
1.0,5,0.743
5.0,6,0.9547
5.0,2,0.9902
1.0,5,0.5657
2.0,8,-0.856
4.0,12,0.9907
5.0,5,0.9705
3.0,1,0.8793
5.0,1,0.7418
1.0,4,-0.1531
4.0,7,0.9609
5.0,3,0.9199
4.0,5,-0.6663
1.0,7,-0.7148
3.0,1,0.6808
1.0,6,0.0608
5.0,3,0.5853
5.0,5,0.9057
5.0,4,0.9313
1.0,11,-0.6705
5.0,2,0.7003
5.0,7,0.9927
2.0,7,-0.6974
5.0,2,0.75
5.0,1,0.6597
5.0,1,0.957
5.0,2,0.9145
5.0,11,0.9515
5.0,3,0.4902
5.0,1,0.9416
3.0,16,0.9559
5.0,6,0.8516
5.0,1,0.7845
4.0,8,0.9059
5.0,3,0.9425
5.0,5,0.9241
4.0,8,0.9093
5.0,3,0.9416
5.0,6,0.3933
4.0,1,0.926
5.0,4,0.904
4.0,6,0.9431
2.0,12,-0.7551
1.0,1,0.9651
5.0,2,0.9744
1.0,8,0.8285
1.0,8,-0.6728
3.0,1,0.4404
5.0,1,0.5719
5.0,7,0.9591
5.0,1,0.9804
5.0,1,0.9118
2.0,13,-0.5417
4.0,3,0.7848
5.0,2,0.9866
5.0,2,0.8432
4.0,9,0.9373
1.0,4,-0.1717
5.0,3,0.857
5.0,0,0.9357
5.0,6,0.9826
1.0,2,0.5994
5.0,2,0.9201
5.0,1,0.8772
1.0,8,-0.6597
5.0,5,0.9527
4.0,1,0.9382
5.0,0,0.6315
5.0,5,0.9221
5.0,4,0.9698
5.0,10,0.9646
5.0,3,0.972
2.0,7,-0.3899
5.0,2,0.9349
3.0,6,0.8263
5.0,1,0.9523
4.0,2,0.6757
2.0,4,-0.7945
1.0,7,0.34
3.0,3,0.8787
4.0,8,0.9867
5.0,6,0.9924
2.0,8,0.5694
4.0,2,-0.5256
4.0,3,0.9522
4.0,7,0.969
5.0,12,0.979
2.0,21,0.9968
1.0,14,0.8307
4.0,4,0.8462
5.0,0,0.9325
3.0,3,0.8833
1.0,3,0.0656
1.0,11,0.983
2.0,8,-0.7997
5.0,2,0.9274
1.0,4,0.4199
5.0,0,0.9229
5.0,5,0.7633
5.0,4,0.9464
1.0,4,-0.802
4.0,1,0.8475
4.0,17,0.983
5.0,1,0.8478
3.0,6,0.9369
5.0,3,0.9042
5.0,10,0.9728
4.0,6,0.8271
4.0,5,0.965
5.0,3,0.9748
5.0,4,0.9778
2.0,6,0.9481
1.0,8,0.1285
4.0,1,0.833
5.0,1,0.9285
5.0,2,0.8271
5.0,1,0.9108
3.0,21,0.9298
3.0,7,0.3551
5.0,2,0.4215
3.0,0,0.9118
5.0,30,0.9823
1.0,2,0.1901
5.0,1,0.8519
5.0,11,0.8466
5.0,3,0.9169
4.0,2,0.9331
5.0,12,0.9629
2.0,1,0.8751
1.0,3,0.7843
5.0,3,0.9153
3.0,4,0.0258
3.0,4,0.4939
5.0,1,0.8244
5.0,4,0.9473
2.0,11,0.9756
5.0,1,0.946
1.0,3,0.3134
1.0,10,0.9841
2.0,12,0.9743
2.0,21,0.9792
2.0,12,0.759
4.0,6,0.856
5.0,1,0.9501
1.0,1,-0.9324
5.0,2,0.3612
5.0,18,0.9931
1.0,2,0.079
5.0,8,0.9677
2.0,5,0.9619
1.0,2,0.3403
5.0,4,0.891
1.0,23,0.8978
5.0,1,0.9507
5.0,5,0.8558
5.0,15,0.9881
5.0,2,0.9392
5.0,6,0.6669
5.0,8,0.9821
4.0,8,0.8687
5.0,2,0.8087
5.0,7,0.9905
5.0,2,0.9837
5.0,3,0.9114
4.0,4,0.9489
4.0,1,0.4497
4.0,5,0.9704
5.0,5,0.9359
5.0,6,0.9912
1.0,14,-0.6528
4.0,8,0.9307
4.0,7,0.9849
4.0,7,0.9329
3.0,17,0.9095
3.0,2,0.3716
4.0,4,0.8732
5.0,6,0.6776
5.0,6,0.9828
5.0,2,0.4939
5.0,12,0.9873
5.0,2,0.969
4.0,12,0.9175
5.0,7,0.8455
5.0,1,0.8934
5.0,3,0.9621
5.0,4,0.9039
3.0,11,0.1057
1.0,14,0.2451
5.0,24,0.9854
5.0,6,0.9841
4.0,2,0.8502
5.0,3,0.937
5.0,10,0.9131
5.0,11,0.9904
2.0,10,-0.5297
5.0,3,0.8608
5.0,5,0.9239
5.0,2,0.8834
5.0,4,0.8874
5.0,5,0.9334
5.0,25,0.9982
5.0,3,0.92
5.0,4,0.9854
5.0,8,0.9793
5.0,14,0.9757
5.0,4,0.882
5.0,8,0.9769
5.0,17,0.978
3.0,12,0.9779
5.0,3,0.9441
5.0,9,0.9831
5.0,10,0.952
5.0,1,0.9112
5.0,4,0.98
5.0,2,0.9531
1.0,4,-0.8985
2.0,4,-0.919
1.0,3,-0.8316
3.0,8,-0.7675
2.0,3,-0.5632
4.0,2,0.8689
1.0,14,0.7907
4.0,9,0.9819
1.0,3,-0.748
3.0,24,0.986
5.0,0,0.9589
1.0,4,0.611
5.0,3,0.964
4.0,2,0.9508
5.0,6,0.9715
1.0,6,-0.937
5.0,4,0.9129
1.0,19,-0.6443
1.0,3,-0.2865
2.0,9,0.9502
5.0,11,0.9851
1.0,8,0.4588
5.0,6,0.9559
5.0,9,0.974
5.0,11,0.9547
5.0,4,0.9559
5.0,7,0.9798
4.0,3,0.9375
1.0,4,-0.8507
4.0,5,0.8792
5.0,1,0.9466
4.0,10,0.9668
1.0,17,-0.9651
1.0,0,-0.296
4.0,4,0.81
5.0,1,0.9182
1.0,3,-0.9231
4.0,5,0.9421
5.0,5,0.9067
1.0,11,0.7787
5.0,3,-0.4779
5.0,21,0.9827
5.0,13,0.9516
2.0,35,0.508
1.0,3,-0.25
4.0,12,0.982
5.0,11,-0.2244
5.0,14,0.9529
3.0,10,0.1266
5.0,11,0.9805
3.0,3,0.868
4.0,6,0.9859
1.0,4,-0.636
3.0,8,0.0297
5.0,2,0.9804
3.0,19,0.9956
1.0,4,0.2732
5.0,13,0.945
5.0,7,0.9183
4.0,0,0.69
5.0,5,0.875
5.0,2,0.9199
1.0,2,-0.0258
5.0,1,0.9686
1.0,8,0.7097
2.0,7,-0.2414
5.0,1,0.8519
4.0,10,0.9523
3.0,1,0.7184
3.0,15,-0.9539
1.0,12,0.1788
5.0,2,0.7955
5.0,1,0.8774
4.0,13,0.9967
5.0,3,0.9508
1.0,16,-0.9313
4.0,5,0.9696
1.0,3,0.0
5.0,3,0.7177
3.0,4,0.0079
2.0,3,-0.4777
1.0,3,-0.8455
5.0,3,0.9843
1.0,2,0.1573
4.0,13,0.9862
3.0,7,-0.4588
4.0,10,-0.7566
5.0,2,0.7778
5.0,0,0.9432
5.0,1,0.9468
5.0,1,0.9316
1.0,10,0.9084
1.0,3,-0.7472
5.0,2,0.9485
5.0,5,0.9572
5.0,1,0.7184
5.0,5,0.9484
1.0,8,-0.4437
1.0,9,-0.2716
4.0,3,0.8703
5.0,1,0.9449
5.0,2,0.9272
5.0,5,0.9758
1.0,16,0.3542
4.0,6,0.9826
5.0,18,0.9784
1.0,9,0.3948
5.0,3,0.9432
5.0,12,0.9937
5.0,3,0.9595
4.0,5,0.9302
5.0,15,0.9879
4.0,10,0.9515
5.0,3,0.9856
5.0,0,0.872
5.0,6,0.9596
1.0,2,0.0
5.0,2,0.7506
5.0,2,0.7574
